review_id,hotel_id,review_usercity,review_date,name,review
289723023,VCBCX1,"Nairobi, Kenya",2015-07-14,Vancouver X Inn,A Warm greeting at the reception and a map with directions showing sites to visit made my stay in the Vancouver worthwhile. A let down was that breakfast was not included as part of the price charged.
481139978,VCBCX1,Nanaimo BC,2017-05-02,Vancouver X Inn,"This hotel location was great, the room was huge, the staff friendly. Great for families.  Team dinner was held and the staff was great, the food amazing, the overall experience was perfect. We had several families staying and everyone had a good time and comfortable stay. Quick walk to Starbucks,  Boston Pizza and Metrotown mall. Grocery stores nearby."
583204355,VCBCX1,"Nanaimo, Canada",2018-05-27,Vancouver X Inn,"I always try to stay at the XT Vancouver Metrotown during my routine business visits to Burnaby.  The staff are friendly, and I really appreciate the location and the room sizes.  The lounge is okay - decent cocktails, but the food selections there and in the restaurant are a little pricey for the quality.  Luckily, there are many great options nearby.I don't love having to swipe my key or phone to get the elevators to work - the added security is nice, but it seems unnecessary given the neighborhood and front desk staff.  The bedside clock is also super bright - I generally just unplug the thing, since my phone is my primary alarm anyway.A highlight is always the front desk staff.  Maybe it's how they're managed, or maybe it's their team make up, but they are a great, friendly group who always seem genuinely glad to see me back."
157650880,VCBCX1,"Nanaimo, Canada",2013-04-13,Vancouver X Inn,"Albeit this hotel was comfortable and the staff were awesome, the lap pool was closed (bummer #1) ... If I hadn't asked the front desk about other amenities I wouldn't have know the hot tub was still open.  XT is cheeping out on its in room coffee -I personally think this is a horrible place to cut back on.  My morning coffee is very important and their in room coffee was weak -to put it mildly. (bummer #2) Free WiFi in the lobby but you are charged for it in your room -bunk! .... only word that comes to mind. (bummer #3).  other than awesome staff, the one real redeeming quality was the breakfast being served -it was excellent!!!!!"
149802176,VCBCX1,"Nanaimo, Canada",2013-01-16,Vancouver X Inn,"My husband stays at this hotel on business several times during the year.  I joined him on a trip to Vancouver in November 2012.  Our room was spacious and comfortable with a great view of the city.  We had dinner in the restaurant, delicious food and wonderful service.  We also enjoyed cocktails in the bar.  Friendly staff and prompt service.  The proximity to Metrotown Mall is fabulous.  I got so much Christmas shopping done over the three days we were there.."
537311166,VCBCX1,"Nanaimo, Canada",2017-10-30,Vancouver X Inn,"Staff were pleasant and helpful, no complaints.  Roof was clean and tidy.  In spite of being downtown in a busy area, we found the room to be quiet and isolated from traffic noise.  No evaluation on pool, looked nice but was outside.  Refrigerator in Room was a plus, bed was comfortable and Wi'fi was consistent."
189094385,VCBCX1,"Nanaimo, Canada",2013-12-30,Vancouver X Inn,"If not essential to stay in downtown Vancouver, the XT Metrotown is a short 20 minute trip via public transit on the overhead Skytrain system away. It is regularly half the price of similar downtown hotels and is centrally located near shopping and access to other town centres in the Lower Mainland."
312921805,VCBCX1,"Nanaimo, Canada",2015-09-22,Vancouver X Inn,"Always polite, not smarmy, and alway prom to solve your problem, or directions. I pay for a extra XT stay because the rooms are clean, and the locations are in line with peoples trips. Even my stays at XTs from my road trips Vancouver to Toronto trips via the US have been a great experience."
236929494,VCBCX1,"Nanaimo, Canada",2014-10-29,Vancouver X Inn,We have stayed at this hotel twice now for three to four nights each time. We have never received such outstanding service as we have at the XT Metrotown. The staff are extremely courteous and helpful and the rooms are very comfortable. Will be coming back to this hotel for years to come. 
342503508,VCBCX1,"NANAIMO, Canada",2016-01-24,Vancouver X Inn,"Hands down, best in the city, from arrival to departure, everyone on staff is so friendly and welcoming!  Chef has an amazing menu, sales and catering team go out of their way to ensure flawless events, every time.  I have and will continue to stay and host events at XT Metrotown."
575958915,VCBCX1,"Nanaimo, Canada",2018-04-26,Vancouver X Inn,"Superb location, right in the middle of shopping areas, attached to really interesting (primarily Chinese) mall offering exotic foods.  Rooms are usual XT quality, excellent staff. Not cheap, but generally good value for an urban property. "
450251070,VCBCX1,"Nanaimo, Canada",2017-01-07,Vancouver X Inn,Great service! Nice rooms! Good food! The only downside was paying for wifi. We would reccomend this hotel! We loved that it was adjacent to Metropolis! We also found delicious dimsum nearby. A great start to new year!
371463272,VCBCX1,"Nanaimo, Canada",2016-05-09,Vancouver X Inn,"Over all stay was good, staff was freindly and helpful. Rooms were clean and the beds were comfortable. Close to metrotown and lots of restaurants in the area to choose from. For the price i found the room just ok."
373543984,VCBCX1,"Nanaimo, Canada",2016-05-16,Vancouver X Inn,"Great service, easy check in and beautiful location in Burnaby. Conveniently close to metrotown. Great pool, spa and gym location. Clean and spotless rooms. Quick and easy drive from highway 1 to the hotel."
229350002,VCBCX1,"nanoose bay, bc",2014-09-16,Vancouver X Inn,"This is a super good hotel choice if you are attending a concert at Deer Lake Park. The hotel has a decent lounge that is open late, and was well used. Rooms are average for a larger hotel chain. They could use a splash of updating, and maybe to redo the bathrooms. Price was good, so it is a fair choice. Did not use any of the other ammenities. They did charge for underground parking. And wi-fi if you needed it, was only free in the lobby."
369846770,VCBCX1,"Nashville, Tennessee",2016-05-03,Vancouver X Inn,This was a great property...complete with a super staff.  (Big thanks to Stephanie on the front desk.) The room was clean and plush. The exec lounge was well run...good lite food fare. Price was wonderful. Look forward to being back.
382065593,VCBCX1,Nelson,2016-06-12,Vancouver X Inn,"Cleanest hotel, excellent service and great amenities.  Across the street from BC's largest shopping and entertainment centre.  Easy skytrain travel from airport and to downtown Vancouver.  Parking underground."
502023337,VCBCX1,"New Braunfels, Texas",2017-07-14,Vancouver X Inn,"By XT standards this hotel is a bit dated.  The beds are overly firm and the seating in the room is limited to a desk chair and an armless chair with foot stool.  A love seat or large armed chair would go a long way.  The staff was friendly and helpful and the housekeeping was quite good.  The restaurant is weak ... we dined there twice.  The restaurant staff is good, but the food is just okay.  Parking is combined with the adjacent mall and is plentiful.  The neighborhood is somewhat rundown, but seems to be on the upswing with lots of new buildings going up."
615380142,VCBCX1,"New Brunswick, Canada",2018-09-10,Vancouver X Inn,"I give this property top marks for location as itâ€™s a short walk to the train (20 min downtown, direct), across from a shopping area and thereâ€™s a few restaurants nearby. The room was sufficient and Iâ€™ve seen nicer at other XTâ€™s. The staff was friendly. The price was what youâ€™d expect for the area."
352491740,VCBCX1,New Jersey,2016-03-02,Vancouver X Inn,"So conveniently located, a few short blocks to the train. Spacious room. We stayed here and took the train to Vancouver each day.  Trains were frequent, on time, and clean.Not much to do at the hotel. A park next to the hotel is nice and clean."
324041378,VCBCX1,"New Westminster, Canada",2015-11-02,Vancouver X Inn,"Only WiFi for up to 3 devices or else they charge $10. The pool is very small and thin, like a lane but it is rooftop! There's also a tiny hot tub and a kids pool. The hotel is attached to an Asian strip market. Metrotown very close just a short walk. Nice clean rooms, no complimentary breakfast unless you are a diamond member or staying on the top two floors. Then you can eat in the Opal Lounge for breakfast and evening appetizers. Probably shouldn't say this but our room key malfunctioned and gave us access to the Opal Lounge even though we were staying on the fifth floor lol. So we enjoyed some free food we just had to act like we were rich and we had no issues so if you're staying here, try and see if your room card will open the lounge door on the 18th floor. Overall we had fun but one of the staff members was rude. No problems though, it was good."
520870232,VCBCX1,"New Westminster, Canada",2017-09-03,Vancouver X Inn,Celebrated our anniversary with a last minute stay and buffet breakfast. It was a great treat! The room was perfect. King size suite. Very clean and we enjoyed the breakfast buffet. The staff was very accommodating when we inquired about checking in earlier. And it was also my first time booking through the XT app. Very user friendly and easy to check in.
394161724,VCBCX1,"New Westminster, Canada",2016-07-18,Vancouver X Inn,"Good beds, a good place to stay with family and business. The best is the location, pretty close to Metropolis Mall and Kingsway St. which if full of restaurants and places to go out and also a sky train station and bus stations. The staff is very careful and always pay attention to the guests!"
495466921,VCBCX1,new york,2017-06-23,Vancouver X Inn,"If you can't stay downtown, or don't want to, this is a nice option.  Rooms are pretty spacious, good climate control, nice TV and wifi worked well.  Bathrooms a little odd, seem dated but were totally fine.  The hotel is attached to a rather depressing small mall with lots of closed shops.  There's a big dim sum place in there, just average.  5 minute walk to the Skytrain and you can get downtown conveniently."
390876002,VCBCX1,"New York City, New York",2016-07-09,Vancouver X Inn,"I'm unfamiliar with Vancouver, and thought this location was a little too far from the city's attractions to warrant such a high price.  But it was close to mass transit, so we were able to get downtown with a little advance planning.  We stayed on the executive level and had access to the lounge, which was really nice. The evening &quot;cocktail hours&quot; and breakfasts were wonderful.  The one complaint we had was addressed during our stay.  The previous guest(s) had clearly been smoking, and the room smelled of cigarettes. They offered to move us to a different room, but we wanted to stay on the executive level. So they sent up an ionizer to help remove the odor, and that worked well enough.  The staff was incredibly accommodating and genuinely wanted to make things right, and we really appreciated that.  I would highly recommend this hotel for someone looking for a nice place to stay in the Vancouver area."
552783271,VCBCX1,"New York City, New York",2018-01-09,Vancouver X Inn,"I was hesitant to stay outside of Downtown Vancouver when I booked Metrotown. I have never been in this area before, but the reviews said it was conveniently located next to the largest mall so I said what the heck.  Over our 5 day stay, I didn't step foot in the mall. LOL! We didn't need to.  There is so many things around the hotel in walking distance. We did nightly 2-1/2 hour foot and body massages at Yuen Foot Spa. It's a few blocks down the street. Highly recommend. The Metro is right down the street so for $2.85CAD, you can take a quick trip to various spots in Downton Vancouver, like the Waterfront and Gastown. So easy, I was amazed! Parking at the hotel is really low too.  Only $16/night as compared to $30-$40/night in Downtown properties.  We already booked our stay for our next trip to Vancouver!!!"
185615428,VCBCX1,"New York City, New York",2013-11-23,Vancouver X Inn,"We enjoyed our stay at this XT, where we were (happily) upgraded to a suite.  There were views of the mountains all around - it was lovely!  The service in the bar/restaurant was very nice.  The hotel is not located downtown on the waterfront like some of the others we considered, but that's probably why the price was much more reasonable.  It's attached to a small mall that is entirely full of Chinese stores and products, which we found fun and interesting.  It's only a few blocks from the skytrain, and there is a very large mall only a few blocks away as well.  The non-central location worked quite well for us, though it would have been nice to have had access to more good restaurants.  All in all, quite a good place."
289519705,VCBCX1,"New York City, New York",2015-07-16,Vancouver X Inn,"This XT like most, has decent rooms, the staff were friendly enough.  The lobby is drab, lifeless, and boring.  Metrotown is an area in flux.  It's still a little sketchy but undergoing gentrification.  All in all its a fairly boring XT, but in that a good choice."
282938547,VCBCX1,"New York City, New York",2015-06-25,Vancouver X Inn,"Excellent property, Centrally located in Metrotown. One of the cleanest XTs I've ever stayed. Great Staff and top of the line accomodations. Located above the Crystal Mall..If you love Chinese food this is the place to be"
288351482,VCBCX1,"New York City, New York",2015-07-12,Vancouver X Inn,"Location is not bad since this location avoids bad traffic during rush hour, but still has access to the train.  The hotel staff was courteous, service was good.  Room service was good as well.  Overall a pleasant stay."
268416344,VCBCX1,"Newcastle, Australia",2015-04-27,Vancouver X Inn,"After planning a one week stay at the XT Vancouver Metrotown, we needed to check in 3 days early. Hotel staff were incredibly friendly and helpful in organising everything for our change in plans. The suite was fantastic with a view over the city of Burnaby out towards Vancouver harbour. The hotel is located close to both Metrotown (largest shopping centre in Vancouver) as well as the sky train which connects you to most places in the city."
152854866,VCBCX1,"Newfoundland and Labrador, Canada",2013-02-23,Vancouver X Inn,"I stayed at this hotel when an unexpected trip arose. The service was excellent. Staff were exceptionally accommodating and very helpful in all regards. The hotel is located in a very convenient location. The room was spacious, well appointed, clean, and well tended to. I will stay here again."
487195976,VCBCX1,"Newman Lake, Washington",2017-05-23,Vancouver X Inn,I have stayed here every week for a month and I would recommend it to anyone.  The staff is great and very friendly! Steve is a bartender on the weekends and he is awesome!  Knows of some great places to visit and makes awesome drinks! The rooms are great but request a mountain view.  The best is the 18th floor. 
252571457,VCBCX1,"Niagara Falls, Canada",2015-02-04,Vancouver X Inn,"The Pro's:  Overall a nice hotel.  Rooms are clean, beds are comfortable.  There is a restaurant on-site, it's convenient but expensive for what you get.  Hotel is located close to shopping and the Sky Train.The Con's:  the on-site gym is very small and cramped, undersized for an 18-storey hotel.  The WiFi is virtually unusable.  I stayed on business, and attempting to get caught up on work using the hotel WiFi was pointless.  Email and web browsing is horribly slow.  Don't even bother trying to participate in a Webex or GoToMeeting session.  Want to FaceTime your family back home?  Use LTE instead.  I wound up leaving the hotel and using the free Wifi at Starbucks.  The Verdict:  If you are looking for a clean room with basic amenities, then the XT Metrotown is for you.  If you want luxuries like usable WiFi, you are better served by Hyatt or Sheraton."
212056261,VCBCX1,"North Potomac, Maryland",2014-06-25,Vancouver X Inn,"Stayed for over a week.  The hotel is nice, clean, and the staff is very friendly.  The entire city of Vancouver is very expensive.  The hotel is near a very large shopping mall, and actually attached to a smaller shopping mall that has mostly asian ethnic stores and restaurants.  The hotel is a few blocks from the Skytrain station.  The outdoor pool and hot-tub are heated and have a great view of the mountains.  The staff at the restaurant were superb, and the breakfast buffet was more than adequate, and, although, not included with the price of the stay, was a nice add-on for not so much money (for Vancouver)"
217913117,VCBCX1,North Saanich,2014-07-27,Vancouver X Inn,"Very friendly professional reception, great rooms, vey quiet, fantastic Sunday Brunch which was worth the trip on its own! Will always stay here as my &quot;Stay of Choice&quot; whenever I will be in the Vancouver area."
265657524,VCBCX1,North Vancouver,2015-04-14,Vancouver X Inn,"We stayed there for a night recently. The view from the room was not spectacular, but the staff were good and very attentive. We may or may not go again, as its a very crowded and congested part of Burnaby."
186023748,VCBCX1,"North Vancouver, British Columbia, Canada",2013-11-26,Vancouver X Inn,I was there for a conference Friday to Sunday. The staff is top notch and the room spotless. The food and drinks were exceptional. Friday night was a social and the finger food was tasty and there was even a chef preparing dishes as we ate. Saturday night buffet was like the usual buffets but salads were unique and the prime rib excellent. Sorry to sound so excited about it but I left on Sunday saying this place hit a home run
456776902,VCBCX1,"North Vancouver, Canada",2017-02-02,Vancouver X Inn,"The location is fantastic for shopping at Metrotown Mall and there are many great restaurants around the area. THe hotel Restaurant Reflect has great food and service, the Chef even comes out to speak to you, now where do you find that.  Housekeeping never walked past us without a greeting and warm smile.  I attended a meeting there and the Banquer staff were very responsive.  My booking was handled professionally and in time no question unanswered with many different options to choose from.  Front desk staff gave my husband many activities of the area while I attended my meeting.  great Job XT Vancouver Metrotown team members, you should be proud."
355126641,VCBCX1,"North Vancouver, Canada",2016-03-13,Vancouver X Inn,"I've stayed at this hotel several times as its located in a very central area with excellent links to transport.  The hotel staff are very helpful, the rooms are comfortable (although some can be a little on the small side) and there are excellent facilities on the door step.There are some fabulous views of Downtown Vancouver, the North Shore mountains and on a clear day, you can even see Mount Baker."
319101437,VCBCX1,"North Vancouver, Canada",2015-10-15,Vancouver X Inn,"I attended an all-day workshop with Lyoness on August 15 and the service was wonderful - from the valet who parked my car up to the banquet floor and catering staff.  This property has special meaning to me as I was part of the opening sales team back in 1999...wow, hey?Great location.  Great staff.  Thoughtful customer service and amenities for your next business sessions."
169838663,VCBCX1,nyc,2013-07-29,Vancouver X Inn,"It is in the middle of everything like shopping. It is next to the biggest mall in Canada. The hotel was very clean. The staff are very accommodating.The down size it is conected to this mall and I found it that anyone can come and go through the entrance that connects the hotel and the mall.There should be a secured entrance, like a door that only hotel guest can access to."
390999058,VCBCX1,"Oakland, California",2016-07-10,Vancouver X Inn,Stayed in this hotel because all downtown hotels were full. It has access to nearby skytrain and to a 400 store shopping mall. The skytrain will take you to downtown in 20 min for less than 3$. The hotel was average- no big complains. Staff was friendly.
500599998,VCBCX1,"Oakville, Canada",2017-07-10,Vancouver X Inn,"The hotel is centrally located next to Sky Train which make for easy access to downtown and other locations. BUT the real reason for the high rating is the awesome staff who will go out of their way for you. From the front desk staff, the people working the executive lounge to housekeeping. Oh and let's not forget the killer high speed internet access. They made our Canada Day stay amazing."
517712407,VCBCX1,"Ojai, California",2017-08-26,Vancouver X Inn,"This is an excellent XT property, in a great location.  The building is fairly modern.  And the rooms are spacious, quiet and very clean.  The high floor rooms have dramatic city and mountain views.  The staff at the front desk are in the game, checking you in or out with minimal fuss.  Parking is underground and reasonably priced.  The surrounding area is saturated with reasonably priced restaurants of every persuasion.  There is a large park within 1/2 mile or so that has miles of splendid, wooded walking trails.  You can go 'forest bathing' for free. The SkyTrain light rail is a very short walk from the hotel and gives fast, inexpensive, clean and easy access to greater Vancouver.  We would be delighted to return to this XT property-over and over again."
463108814,VCBCX1,"Okanagan Falls, Canada",2017-02-26,Vancouver X Inn,Stayed there on a weekend for the first time using my XT points. Service of staff is excellent. Always cheerful and accommodating. I don't like the fact they charge for parking. Parkade is shared with strip mall and is quite conjested
199104941,VCBCX1,"Okanagan, Canada",2014-03-28,Vancouver X Inn,"We stayed at this hotel in Burnaby to be near friends.  It is right next door to Metrotown mall.  Easy walking distance.  It is also connected to Crystal Mall for excellent Asian food.  Don't pass up this cultural experience!   The breakfast buffet is excellent.  Staff are very friendly and helpful.  Fitness room is great.  Wifi works great except you need to sign in everyday but no big deal. If you have a car, this is a great XT hotel to stay at."
353448298,VCBCX1,"Olympia, Washington",2016-03-06,Vancouver X Inn,"I have stayed here 5 times over the past 3 years. I love the location when my business brings me to the Burnaby part of the GVA. The hotel is clean, the rooms are adequately furnished and the hotel staff is always friendly and willing to lend a hand. The only hassle is finding parking underground after hours or during mid-day shopping since the hotel shares parking with the nearby mall. Otherwise, if your travels take you to Burnaby, be sure to check out XT Vancouver Metrotown!"
209342785,VCBCX1,"Omaha, Nebraska",2014-06-07,Vancouver X Inn,"We stayed on vacation. Great location just outside of the Vancouver city limits with quick access to all major roads. Was the perfect location for our sightseeing adventure. One recent review complained about $ for parking and internet; I've never stayed in a big city where those weren't charged for. The fees were reasonable considering what I've paid in eastern US cities. Morning views of the city and mountains were wonderful. If you have access to the top floor breakfast and happy hour, they are worth the charge (being a XT owner,it was included in my charges). The Crystal City Mall area was very interesting, lots of very good restaurants in the area. The metro sky-train is only a block a way. The staff was excellent in their treatment of all guests. I only had one complaint and it was dealt with swiftly. If I return to Vancouver, I will definitely stay here. Wife is getting used to staff getting our tough sounding last name right."
150368879,VCBCX1,Ontario,2013-01-23,Vancouver X Inn,"This hotel location is easily accessible and is adjacent to Vancouver's biggest mall, Metrotown.  I have been staying there for years and am always impressed with the level of service I receive each and every time.  The rooms are very modern and all amenities are readily available.  Aside from the great location and great service, it is very affordable."
391563359,VCBCX1,"Ontario, Canada",2016-07-11,Vancouver X Inn,XT inn Metrotown Vancouver the hotel is not to bad. I am a gold member and was not offered a upgrade. Also used valet parking and paid good money for it and the valet service damage my vehicle and did not tell me. I was not very impressed with that service.
211559972,VCBCX1,"Orange County,  CA",2014-06-22,Vancouver X Inn,"Perfect location.  Just a sky train from downtown Vancouver.  Hotel staff is very accommodating.  Restaurant and Bar food is excellent.  You can book any day trips with the Valet. Great area!  walk to shops, restaurants and the Massive Metrotown Mall is down just a block.  I would definitely stay here again.  This hotel is the reason I only stay at XTs!"
642739369,VCBCX1,"Orange County, California",2018-12-31,Vancouver X Inn,"STAFF: friendly, attentive, helpful staff"
518647822,VCBCX1,"Oregon City, United States",2017-08-28,Vancouver X Inn,"Loved this hotel, great rooms, view and restaurant! We ate at the rooftop restaurant for dinner and for breakfast. Took the Skytrain downtown to catch a SeaBus over to North Vancouver. Visited Stanley Park, Grouse Mtn. Enjoyed a great breakfast and service off the menu. Ordered room service (great pizza and cake!), and enjoyed the super comfy bed, internet access and the corner room view!"
177456051,VCBCX1,"Orlando, Florida",2013-09-16,Vancouver X Inn,"Stayed here for two night before our Alaskan Cruise.  It is 20 minutes to the Cruiseline terminals. The Asian mall attached to the hotel was interesting, we tried to go eat there but nothing was in English.  Went to the Metropolis mall which is 5 minutes away walking.  The parking was underneath the building and it is shared with the Asian mall, very tight down there be careful.  Room and service were very good.  We ordered room service twice and it was good and the server was attentive.  Clean, large room.  Too bad in a few months you will only be able to see more buildings out of the window.  Overall very good."
452940789,VCBCX1,"Orlando, United States",2017-01-16,Vancouver X Inn,"If you are looking for a hotel that offers great quality, service, and location to downtown Vancouver and attractions this property is a must! My wife and I enjoy our stay and it is a must to do the Sunday brunch!!!"
345370609,VCBCX1,Ottawa,2016-02-06,Vancouver X Inn,First the positive: the service at his location was excellent. 
229361805,VCBCX1,"Ottawa, Canada",2014-09-16,Vancouver X Inn,Good quality for the money at government rate. Rates are variable and seem to change often (at least on-line) so make sure you are booking at the best rate possible; call if unsure. Wi-Fi is not included in the room rate!
421827156,VCBCX1,"Ottawa, Canada",2016-09-24,Vancouver X Inn,"This hotel is well located outside of Vancouver. Only 20 minutes from downton by skytrain. Great hotel, friendly staff, the room  was wonderful. The breakfast was very good and fresh. I would stay there again"
259104066,VCBCX1,"Overland Park, Kansas, United States",2015-03-12,Vancouver X Inn,"I didn't spend much time here, but the room was comfortable. The staff was friendly and it was easy to get a cab. There were plenty of places to eat around there. I found it to be similar to US based XT's and would stay here again."
587298916,VCBCX1,"Palm City, Florida",2018-06-13,Vancouver X Inn,This hotel is excellent for business travelers as well.  Clean and comfortable. Hotel and restaurant staff wonderful and the food was great!  Close to Metro. We had s great stay at the XT Metrotown. 
231660213,VCBCX1,"Palmdale, California",2014-09-29,Vancouver X Inn,"This was my return visit and it was just as good as the first.  I would liked to have rated it as a 5 but as I didn't eat at the restaurant or use the gym facilities I felt I didn't have a complete picture.  I had a lovely room on the 16th Floor with beautiful views of Vancouver and the mountains.  The staff in the check-in were great as was the bell staff at the entrance to the hotel.  I had access to the Executive Lounge where they had a great choice of evening appetizers, drinks and deserts.  Plus in the morning it has a range of breakfast items. The lounge is not huge but seems to cope with the number of guests using it.  The staff member looking after the facility was really attentive to your needs.  It was great to relax there after the journey, enjoy a drink and take in the magnificent views.  My room was really quiet and I had a wonderful nights sleep in the very comfortable bed.  I will be back again :)"
593893304,VCBCX1,"Palmdale, California",2018-07-07,Vancouver X Inn,Great service and friendly staff. Comfortable room and amenities. Location was convenient and close to a mall in a safe neighborhood. The hotel was also close to the Skytrain. There is a fridge in the room and the bed was very comfortable. 
524234124,VCBCX1,"Palo Alto, California",2017-09-13,Vancouver X Inn,"The bad: poor checking in experience with a NOC shift guy who knew little about hospitality. Small suite and the executive lounge is not as good as our previous experiences in other XT Hotels. Milk in the espresso machine was awful. Bad hot sweaty stench in the top floor that never really went away despite staff assurances. Questionable neighborhood. It has a third world feel to it. Parking garage is difficult to navigate especially to exit due to tight places and other business share it hence lots of  exit traffic during the day.The good: it's quiet, comfortable beds, and good BBQ restaurant experience and most of the staff are friendly."
493885687,VCBCX1,"Panama City, United States",2017-06-17,Vancouver X Inn,"Very alarmed when I pulled up to this location...exterior looked old and ran down...Personnel did not look the normal XT professional...interior of lobby, halls, elevator, etc ran down and very dirty...room size was good...King suite...furniture was in very bad condition...literally frayed and torn...did not feel comfortable sitting on furniture...bathroom was dated but appeared clean and functional"
507615663,VCBCX1,"Papamoa, New Zealand",2017-07-31,Vancouver X Inn,Having just stay in New York for 3 nights with my daughter we arrived at the hotel and booked into our room which had this amazing view out over the entrance to the harbour. Our room was well appointed and lovely white towels all fluffy were just to inviting not to have a shower and rid myself of the travel tiredness.We went down into the lobby  and familiarised ourselves with the layout and restaurants. We decided to eat out as it was our first time in Canada and want to experience the streets and local food.This hotel lived up to its standard that any XT in the world has and certain can recommend a revisit stay.
195522318,VCBCX1,"Paris, Canada",2014-02-26,Vancouver X Inn,I found the service at this hotel beyond compare.  The bellmen and valet parking staff were the best I've ever encountered anywhere.  Always a smile and a helping hand.  Unbelievable.  Food in hotel restaurant was very good.  Don't know why wine fridges in all rooms instead of real fridges but a real fridge was brought to my room upon request.  Front desk staff very friendly and always available to help with directions.  Rooms clean and fresh and the best pillows of any hotel I've ever stayed in.  Very impressed all in all.
235602835,VCBCX1,"Parksville, Canada",2014-10-21,Vancouver X Inn,"Very impressed with this property from start to finish!!  Reservations were seamless, efficient and I had a confirmation within moments of my booking.  Leah was great on the phone.  We were able to access our room earlier than the scheduled checkin time and the staff on the front end were extremely personable and knowledgeable.  The valet and bellman service provide by Josef and Ronaldo was outstanding!  We were on the 15th floor with a great city view and everything in the room one could possibly need.  We enjoyed the rooftop hot tub and pool and the very comfortable quarters.  We only had one night as were attending an event, but we could stay a week no problem!  Great job XT Team!!  We hope to come back and see you again soon."
209835744,VCBCX1,"Parksville, Canada",2014-06-10,Vancouver X Inn,"My daughter and I spent one night at this hotel and were excited at the prospect of staying at a XT hotel!  However when we arrived the staff were unhelpful and rude, the room was small and unattractive, and I cannot believe that in this day and age there was an $8 charge for wi-fi!  Even budget hotels at half the price have free wi-fi!  I will never again stay at a XT hotel.  It is not worth the reputation that it has and this particular hotel was greatly over-priced considering the accommodation."
468716244,VCBCX1,"Parksville, Canada",2017-03-19,Vancouver X Inn,"Just finished our Fall buying trip for shoes and as usual, this was at the XT...wonderful choice, to be able to stay where I need to view next seasons selections. The hotel and staff, always, were helpful and our suite was tidy, clean and very comfortable...the Executive Lounge was truly enjoyable both after a long day and for breakfast at the start of our day!"
316957699,VCBCX1,"Parksville, Canada",2015-10-07,Vancouver X Inn,"Cheaper than the downtown XT but easy commute. All you expect from a XT, helpful staff, clean rooms and good towels ! Tip :- get Valet Parking, it's worth the extra few dollars, the car park is shared with the shopping mall, can be a zoo to park."
525319242,VCBCX1,"Patchogue, New York",2017-09-17,Vancouver X Inn,"Wonderful hotel located in downtown Burnaby. Close to all you ever would want to do there. Friendly staff, very helpful, guest rooms are excellent. Breakfast was just fine! Would go back again the next time I'm in the area."
254611901,VCBCX1,"Peachland, Canada",2015-02-16,Vancouver X Inn,"The staff at this hotel are kind and caring. The rooms are quiet with comfortable beds and lovely linens. If you are around at dinner, I highly recommend the Reflections dining room. Sky train service is a block away and cabs to the airport are reasonable. I have to include, it is right beside one of the best shopping malls in the lower mainland."
456061252,VCBCX1,"Pemberton, Canada",2017-01-30,Vancouver X Inn,"Great team, good location, well maintained facilities. A number of frontline staff have been here for a while, an indication of a good culture. Highly recommend this location for this part of vancouver.Gym/fitness center is ok, however there is access to an offsite facility close by if you require more substantial equipment."
366862469,VCBCX1,"Pennington, New Jersey",2016-04-24,Vancouver X Inn,This hotel is not downtown Vancouver so be prepared to have to travel around to see Vancouver but we knew this in advance. The hotel is comfortable but rooms could do with updating. The staff were helpful and friendly which for me always makes a difference. I used the gym but it is extremely small and not especially well equipped. Overall this is an average XT with nothing especially good or bad to recommend it.
225391385,VCBCX1,"penticton, Canada",2014-08-29,Vancouver X Inn,"Central location, very close to very large mall, skytrain and Vancouver, room with view was clean and the beds were very comfortable.  The staff service was phenomenal.  Buffet breakfast included but ask for the other items that you can choose which are omelettes, eggs benedict, etc.  I highly recommend this hotel."
296899286,VCBCX1,"Perth, Australia",2015-08-08,Vancouver X Inn,"we booked through Expedia paid  AUD $190.00 per night, King Bed, no breakfast. Location is great, easy walk to large shopping center Metro-town, Sky Train and restaurants. Staff were friendly and helpful, our room on 4th floor seems a little dated only 1 little glitch the shower curtain did not keep all the water in the shower, we had plenty of towels so no drama. Free Wifi was good too. Friends stayed in an executive room that includes breakfast and afternoon tea will definitely consider that next time. Hubby and I shared 1 breakfast in our room ordered an additional egg, reasonable at 18 CAD plus egg, it was delicious and more than enough."
568147362,VCBCX1,"Pfafftown, North Carolina",2018-03-22,Vancouver X Inn,"No surprises, clean comfortable. Friendly staff, good amenities. Good fitness equipment, room service fast and friendly, food is good.  Convenient location and parking is uncomplicated. Easy check in check out services. "
263183837,VCBCX1,"Philadelphia, Pennsylvania",2015-04-01,Vancouver X Inn,While located about 20 minutes out of the city (which was not optimal) this hotel proved to be an excellent choice particularly due to the staff.  Friendly and professional the staff gladly accommodated all of our questions and needs.  The surrounding places to eat were not great.
391820377,VCBCX1,"Philadelphia, Pennsylvania",2016-07-12,Vancouver X Inn,"Metrotown XT is about 30 minutes from down town Vancouver, it is connected to a chinese Crystal Mall where you could find all sort of chinese foods, the mall hour is from 11am-7pm but most of the food vendor and food market open at 9am. Very good value."
243327524,VCBCX1,Phoenix,2014-12-07,Vancouver X Inn,Nice clean hotel with comfortable bedding and very helpful staff. Convenient location close to metropolis shopping centre and skyrail n bus loop. Breakfast was not worth the price though however lots to eat at the food court in metropolis.
