timestamp,ambient_t,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,pressure_1,pressure_2,pressure_3,pressure_4,pressure_5
2020-03-02T19:38:00Z,64.1,26,47,42,31,29,110.22888,90.64875,113.12964,111.316665,108.415905
2020-03-02T19:45:01Z,63.1,28,43,43,28,29,113.12964,92.82432,115.667805,114.942615,108.415905
2020-03-02T19:54:00Z,63.8,29,40,34,29,29,115.667805,95.362485,116.75559,116.392995,108.415905
2020-03-02T20:47:01Z,51.9,29,36,28,27,29,117.118185,96.087675,118.20597,117.118185,116.75559
2020-03-02T20:51:00Z,52.8,30,36,28,27,29,117.48078,96.087675,118.20597,117.48078,116.75559
2020-03-02T20:58:00Z,56.4,27,33,28,26,29,117.118185,95.72508,117.118185,117.118185,116.75559
2020-03-02T21:09:00Z,55.5,27,33,27,24,29,116.75559,95.362485,117.118185,116.75559,116.75559
2020-03-02T21:11:01Z,53.0,27,33,28,24,29,116.75559,95.362485,117.118185,116.75559,116.75559
2020-03-02T21:21:00Z,54.4,27,32,28,24,25,116.75559,94.99989,117.118185,116.392995,114.942615
2020-03-02T21:22:00Z,55.5,27,30,28,24,25,116.75559,94.637295,116.392995,116.392995,114.942615
2020-03-02T22:04:00Z,54.3,24,41,27,28,24,111.67926,89.92356,110.591475,110.22888,114.942615
2020-03-02T22:16:01Z,48.0,26,33,28,24,24,111.67926,88.47318,109.141095,109.50369,114.942615
2020-03-02T22:19:00Z,48.0,24,33,29,25,24,110.22888,88.47318,109.141095,109.866285,108.415905
2020-03-02T22:28:00Z,48.2,25,42,31,26,24,110.22888,88.835775,109.866285,110.22888,108.05331
2020-03-02T22:30:00Z,48.2,25,42,31,31,24,110.22888,88.835775,109.866285,110.22888,108.05331
2020-03-02T22:41:00Z,48.4,25,57,35,30,23,110.22888,89.19837,109.866285,110.95407,107.690715
2020-03-02T23:05:00Z,54.0,21,48,44,31,24,108.415905,89.560965,110.22888,110.95407,107.32812
2020-03-02T23:07:00Z,48.3,21,55,45,31,24,108.415905,89.560965,110.95407,110.95407,107.32812
2020-03-02T23:26:00Z,48.0,33,56,36,35,32,109.50369,88.47318,109.50369,110.22888,106.965525
2020-03-02T23:27:00Z,48.0,30,56,36,35,32,109.50369,88.47318,109.50369,110.22888,106.965525
2020-03-02T23:47:00Z,48.1,28,44,41,27,32,110.22888,89.19837,112.767045,110.95407,107.32812
2020-03-03T02:33:00Z,46.2,19,23,19,18,23,105.87774,83.759445,104.789955,105.515145,104.42736
2020-03-03T02:41:00Z,46.2,20,34,25,21,20,105.87774,84.84723,105.15255,105.515145,105.15255
2020-03-03T02:44:01Z,46.2,18,36,23,22,21,105.87774,84.484635,105.15255,106.240335,104.789955
2020-03-03T04:10:01Z,43.5,19,34,29,22,19,104.789955,84.12204,104.789955,105.87774,103.70217
2020-03-03T14:21:01Z,69.2,6,6,6,8,6,98.62584,77.59533,96.812865,98.263245,97.17546
2020-03-03T15:09:00Z,67.3,10,15,14,13,7,102.25179,80.858685,101.164005,102.97698,97.538055
2020-03-03T15:15:00Z,70.8,13,22,19,17,7,102.614385,81.22128,101.889195,103.70217,97.538055
2020-03-03T15:43:00Z,72.4,17,28,26,21,17,103.70217,82.67166,103.70217,104.064765,102.97698
2020-03-03T15:45:00Z,73.1,17,28,26,19,17,103.70217,82.67166,103.70217,104.42736,102.97698
2020-03-03T15:45:01Z,73.1,17,28,26,19,17,103.70217,82.67166,103.70217,104.42736,102.97698
2020-03-03T16:05:01Z,71.3,19,33,31,23,23,104.42736,83.39685,105.15255,105.15255,104.789955
2020-03-03T16:24:00Z,69.1,20,24,24,20,23,106.240335,85.209825,106.60293,107.32812,104.789955
2020-03-03T16:36:00Z,68.1,22,26,23,22,23,107.32812,85.935015,107.690715,108.05331,104.789955
2020-03-03T16:37:00Z,68.0,22,25,23,22,23,107.32812,85.935015,107.690715,108.05331,104.789955
2020-03-03T17:05:00Z,66.2,25,30,31,26,24,108.05331,86.29761,108.415905,109.141095,108.415905
2020-03-03T17:17:01Z,66.2,27,32,30,27,28,109.141095,87.385395,109.141095,109.866285,109.141095
2020-03-03T17:55:00Z,66.8,27,33,32,27,28,109.866285,88.47318,110.591475,110.95407,109.866285
2020-03-03T18:01:01Z,66.6,29,40,36,30,28,110.22888,88.47318,110.22888,110.95407,109.866285
2020-03-03T18:11:00Z,65.2,29,44,42,32,29,110.22888,89.19837,110.95407,111.316665,109.50369
2020-03-03T19:04:01Z,63.2,34,43,33,34,35,110.95407,88.110585,109.141095,109.866285,110.591475
2020-03-03T19:40:01Z,62.4,34,53,40,36,34,112.041855,89.92356,111.316665,112.041855,112.041855
2020-03-03T19:54:01Z,62.1,35,52,49,37,36,116.0304,96.087675,115.667805,117.48078,116.0304
2020-03-03T19:56:00Z,62.1,35,52,45,37,36,116.0304,96.087675,117.48078,117.48078,116.0304
2020-03-03T20:00:01Z,62.3,35,51,45,36,35,116.75559,97.538055,117.48078,118.20597,116.392995
2020-03-03T20:16:01Z,62.1,35,45,38,34,35,118.20597,98.263245,118.93116,119.293755,117.48078
2020-03-03T20:18:00Z,62.0,36,45,38,34,35,118.568565,98.263245,118.93116,119.293755,117.48078
2020-03-03T20:32:00Z,60.6,33,41,37,30,33,118.93116,97.90065,118.93116,118.93116,117.48078
2020-03-03T20:36:00Z,58.3,33,38,35,30,32,118.93116,97.538055,118.93116,118.568565,117.48078
2020-03-03T20:40:00Z,58.7,32,38,35,30,30,118.93116,97.538055,118.93116,118.568565,117.118185
2020-03-03T20:42:01Z,59.0,31,38,36,28,30,118.20597,97.538055,118.568565,118.20597,117.118185
2020-03-03T20:47:00Z,60.0,32,39,35,29,32,118.568565,97.538055,119.293755,118.20597,117.118185
2020-03-03T21:04:00Z,57.9,31,36,32,28,30,118.20597,96.45027,118.20597,117.843375,116.75559
2020-03-03T21:12:01Z,57.7,31,36,34,27,30,117.843375,96.45027,117.48078,117.48078,116.75559
2020-03-03T21:14:01Z,56.8,31,40,34,27,30,117.843375,96.812865,117.48078,117.48078,116.75559
2020-03-03T22:20:00Z,48.0,30,36,43,27,34,116.392995,94.99989,116.75559,116.75559,116.75559
2020-03-03T22:37:00Z,48.0,35,54,41,34,35,115.667805,94.99989,116.392995,115.667805,115.30521
2020-03-03T22:46:00Z,48.0,36,61,44,43,35,115.667805,94.99989,116.0304,116.0304,114.58002
2020-03-03T22:56:00Z,48.0,38,60,49,45,36,115.30521,94.637295,116.0304,115.667805,114.217425
2020-03-03T22:58:00Z,48.0,38,66,49,45,36,114.942615,94.2747,116.0304,115.667805,114.217425
2020-03-04T01:44:00Z,46.6,31,35,29,31,31,109.866285,87.0228,107.690715,109.141095,107.690715
2020-03-04T01:46:00Z,46.5,31,32,30,29,31,109.866285,86.660205,107.32812,108.415905,107.690715
2020-03-04T02:04:00Z,46.5,26,31,34,26,31,108.7785,87.0228,108.05331,108.7785,107.690715
2020-03-04T03:01:00Z,46.3,23,25,24,22,24,106.240335,84.484635,105.15255,106.60293,105.515145
2020-03-04T04:27:00Z,44.2,20,21,19,23,21,104.789955,83.034255,102.97698,104.42736,103.339575
2020-03-04T13:27:00Z,65.5,10,13,13,11,11,101.889195,80.858685,100.438815,101.889195,100.07622
2020-03-04T13:28:00Z,65.5,10,13,13,11,12,101.889195,80.858685,100.438815,102.97698,101.5266
2020-03-04T13:37:01Z,65.2,13,16,16,15,15,104.789955,82.67166,102.614385,105.15255,103.70217
2020-03-04T13:45:01Z,65.1,17,18,19,17,17,105.87774,83.034255,103.339575,105.87774,104.064765
2020-03-04T13:49:00Z,66.0,17,20,18,18,18,106.60293,84.12204,104.064765,106.240335,104.789955
2020-03-04T13:51:01Z,67.0,17,21,18,18,18,106.60293,84.484635,104.064765,106.240335,104.789955
2020-03-04T13:53:00Z,66.3,17,21,21,19,19,106.60293,84.484635,104.42736,106.965525,105.15255
2020-03-04T13:54:00Z,64.9,19,21,21,19,19,106.965525,84.484635,104.42736,106.965525,105.15255
2020-03-04T13:55:01Z,63.3,19,21,21,19,19,106.965525,84.84723,104.42736,106.965525,105.15255
2020-03-04T14:22:00Z,64.6,17,19,15,15,18,108.05331,85.935015,105.515145,107.690715,106.240335
2020-03-04T14:24:00Z,65.0,17,19,15,15,15,108.05331,85.935015,105.515145,107.690715,105.87774
2020-03-04T14:25:01Z,65.0,17,19,15,15,15,108.05331,85.935015,105.515145,107.690715,105.87774
2020-03-04T14:27:00Z,65.0,17,19,16,15,15,108.05331,85.935015,105.515145,107.690715,105.87774
2020-03-04T14:35:01Z,65.0,20,24,16,18,17,108.05331,86.29761,105.15255,108.415905,105.515145
2020-03-04T14:41:01Z,65.0,18,19,18,18,18,108.05331,86.29761,105.515145,108.05331,105.515145
2020-03-04T15:57:01Z,62.7,19,22,16,17,19,104.42736,82.67166,102.614385,103.70217,103.70217
2020-03-04T16:19:00Z,64.4,20,26,24,19,23,106.965525,85.209825,105.515145,107.32812,105.87774
2020-03-04T16:29:01Z,64.1,20,23,25,20,22,108.05331,86.29761,106.60293,108.05331,106.965525
2020-03-04T17:57:01Z,62.0,22,25,25,24,23,106.60293,84.12204,104.064765,105.87774,105.515145
2020-03-04T18:18:00Z,60.8,24,26,29,23,27,110.22888,87.74799,108.7785,109.866285,109.141095
2020-03-04T18:25:00Z,60.2,25,29,30,27,33,110.95407,88.47318,109.141095,110.95407,109.50369
2020-03-04T22:43:01Z,57.6,24,25,23,24,27,107.690715,84.484635,104.789955,106.240335,108.415905
2020-03-04T23:02:00Z,56.9,29,33,31,29,28,112.40445,88.47318,110.22888,113.12964,111.316665
2020-03-04T23:06:00Z,58.4,29,34,29,29,26,113.492235,90.286155,111.316665,113.12964,112.041855
2020-03-04T23:16:00Z,60.9,30,34,30,28,27,115.30521,92.461725,112.767045,115.667805,112.767045
2020-03-04T23:42:00Z,58.1,29,37,36,27,30,116.392995,96.087675,115.667805,117.843375,113.85483
2020-03-04T23:59:01Z,55.6,34,43,28,33,28,117.118185,95.72508,115.30521,117.118185,114.217425
2020-03-05T00:22:00Z,56.6,32,35,27,32,29,113.85483,91.37394,111.316665,112.767045,112.041855
2020-03-05T00:25:00Z,56.4,32,35,27,32,29,113.85483,91.37394,110.591475,112.767045,111.67926
2020-03-05T00:48:00Z,54.6,27,30,23,24,23,114.217425,91.736535,110.591475,113.492235,111.316665
2020-03-05T01:05:00Z,56.7,27,32,30,25,26,115.667805,93.54951,113.85483,115.667805,113.492235
2020-03-05T01:16:00Z,57.2,27,32,30,24,27,116.0304,94.2747,114.217425,116.392995,113.85483
2020-03-05T01:33:00Z,56.3,35,45,34,35,28,115.30521,93.912105,113.492235,115.30521,112.767045
2020-03-05T01:57:00Z,59.3,33,46,33,33,26,113.85483,92.82432,111.316665,113.85483,110.22888
2020-03-05T02:12:00Z,52.2,31,54,48,34,32,114.58002,94.2747,113.12964,115.30521,110.95407
2020-03-05T02:20:00Z,50.5,30,45,42,32,30,114.942615,95.362485,114.942615,116.0304,112.767045
2020-03-05T03:24:01Z,52.9,30,33,28,23,29,110.591475,88.835775,108.415905,109.50369,107.690715
2020-03-05T17:15:01Z,57.9,17,16,17,17,18,104.42736,81.583875,101.889195,102.614385,103.70217
2020-03-05T17:19:00Z,57.8,18,18,19,18,19,104.789955,81.583875,101.889195,102.97698,104.064765
2020-03-05T17:54:00Z,57.9,22,27,25,23,23,106.60293,84.84723,105.15255,106.60293,106.240335
2020-03-05T17:57:01Z,57.9,22,27,25,22,23,107.32812,84.84723,105.15255,106.965525,106.240335
2020-03-05T20:04:00Z,60.0,26,25,25,24,29,109.50369,86.29761,106.240335,105.515145,107.32812
2020-03-05T20:52:02Z,53.1,33,28,30,25,27,109.141095,86.29761,106.240335,105.87774,108.05331
2020-03-05T20:57:00Z,53.1,29,30,28,27,28,109.50369,86.660205,106.240335,106.240335,108.415905
2020-03-05T21:17:00Z,53.2,28,31,29,27,29,109.50369,86.660205,106.240335,107.32812,108.7785
2020-03-05T21:20:01Z,53.2,28,32,29,29,29,109.50369,86.660205,106.965525,107.32812,108.7785
2020-03-05T21:53:00Z,53.4,31,38,31,33,30,111.67926,88.47318,108.415905,110.591475,110.22888
2020-03-05T23:40:01Z,53.3,25,25,23,22,24,109.50369,84.84723,104.064765,106.240335,106.240335
2020-03-06T00:39:00Z,54.0,21,21,21,20,22,106.965525,84.12204,102.97698,105.87774,104.789955
2020-03-06T00:51:00Z,54.0,26,32,29,28,23,110.22888,87.0228,106.60293,108.7785,107.32812
2020-03-06T01:02:00Z,54.0,29,40,32,30,26,110.95407,88.835775,108.415905,110.95407,108.415905
2020-03-06T01:08:00Z,54.0,29,38,31,32,25,111.316665,89.19837,108.05331,110.591475,108.05331
2020-03-06T01:47:00Z,53.9,25,32,26,27,24,108.05331,86.29761,105.87774,108.05331,106.240335
2020-03-06T02:03:01Z,54.7,23,30,30,24,26,107.32812,85.57242,105.515145,107.32812,105.87774
2020-03-06T02:04:00Z,54.2,23,30,30,24,26,107.32812,85.57242,105.515145,107.32812,105.87774
2020-03-06T02:09:01Z,54.1,23,31,30,25,26,107.32812,85.935015,105.515145,107.32812,106.240335
2020-03-06T02:15:01Z,54.1,23,34,32,26,24,106.60293,85.935015,105.87774,107.32812,106.240335
2020-03-06T02:41:00Z,54.2,24,31,27,30,24,106.240335,84.84723,105.15255,106.60293,105.15255
2020-03-06T02:59:00Z,53.1,22,26,25,21,23,105.87774,84.484635,104.064765,105.87774,104.789955
2020-03-06T03:04:00Z,53.1,21,27,23,23,22,105.515145,84.12204,104.064765,106.240335,104.789955
2020-03-06T13:35:00Z,65.9,12,14,14,12,13,102.25179,80.858685,99.713625,101.889195,101.164005
2020-03-06T13:37:00Z,65.9,12,16,14,13,14,102.25179,81.583875,99.713625,102.97698,102.25179
2020-03-06T13:44:01Z,66.8,15,18,18,15,16,104.064765,81.94647,101.164005,103.339575,102.97698
2020-03-06T13:56:01Z,67.0,16,19,20,18,19,105.15255,83.034255,102.97698,105.515145,104.789955
2020-03-06T13:58:01Z,67.2,17,21,22,18,19,105.515145,83.39685,103.339575,105.515145,104.789955
2020-03-06T14:00:01Z,67.7,17,21,22,18,19,105.515145,83.39685,103.339575,105.515145,104.789955
2020-03-06T14:01:00Z,66.0,17,21,22,18,19,105.515145,83.39685,103.339575,105.515145,104.789955
2020-03-06T14:06:00Z,62.4,17,21,23,17,19,105.87774,83.759445,103.339575,105.87774,105.515145
2020-03-06T14:12:01Z,59.9,17,20,20,17,18,106.240335,84.12204,104.42736,106.240335,105.87774
2020-03-06T14:14:01Z,60.4,17,20,20,17,18,106.240335,84.12204,104.42736,106.240335,105.87774
2020-03-06T14:40:01Z,65.0,17,18,19,16,19,106.240335,84.12204,104.42736,106.60293,106.60293
2020-03-06T14:56:01Z,66.0,17,18,19,17,18,106.240335,84.484635,104.064765,106.240335,105.87774
2020-03-06T15:23:00Z,65.7,18,20,21,18,19,106.60293,84.484635,104.789955,106.240335,106.240335
2020-03-06T15:25:00Z,65.3,18,20,21,18,19,106.60293,84.484635,104.789955,106.60293,106.240335
2020-03-06T18:10:00Z,61.9,27,37,37,25,29,115.30521,94.99989,115.667805,116.392995,114.58002
2020-03-06T18:10:01Z,61.9,27,37,37,25,29,115.30521,94.99989,115.667805,116.392995,114.58002
2020-03-06T18:18:01Z,60.6,27,37,34,25,27,116.0304,94.99989,115.667805,116.0304,115.30521
2020-03-06T18:24:00Z,60.7,27,35,33,25,27,116.0304,94.99989,115.30521,116.392995,114.942615
2020-03-06T18:34:01Z,60.8,32,42,34,29,27,115.667805,94.637295,114.217425,116.0304,114.217425
2020-03-06T18:42:01Z,61.1,29,46,32,32,26,115.667805,94.99989,114.942615,116.392995,113.85483
2020-03-06T19:28:01Z,59.9,30,37,35,27,30,117.118185,96.087675,116.75559,117.48078,116.0304
2020-03-06T20:02:02Z,57.7,39,51,35,35,31,114.942615,92.09913,112.767045,114.217425,112.767045
2020-03-06T20:03:00Z,58.1,39,51,35,34,31,114.942615,92.09913,112.767045,113.492235,112.767045
2020-03-06T20:12:01Z,57.1,32,40,33,29,28,114.942615,92.82432,112.40445,114.58002,113.12964
2020-03-06T20:57:00Z,56.1,34,45,40,34,33,114.217425,92.461725,112.40445,114.217425,113.12964
2020-03-06T21:03:00Z,56.1,34,50,37,39,33,114.217425,92.09913,112.041855,113.85483,112.40445
2020-03-06T21:14:00Z,57.0,34,51,43,41,35,113.85483,92.461725,111.67926,113.85483,112.40445
2020-03-06T22:41:00Z,56.2,36,43,36,35,36,113.12964,89.92356,109.50369,112.40445,110.591475
2020-03-06T22:58:01Z,56.3,36,48,46,35,35,113.12964,90.286155,110.22888,113.85483,110.95407
2020-03-06T23:04:01Z,56.4,35,49,50,36,38,113.492235,91.011345,112.041855,114.217425,112.041855
2020-03-07T00:47:00Z,55.8,23,27,26,22,28,107.690715,85.209825,105.15255,106.965525,108.05331
2020-03-07T01:17:01Z,55.7,24,32,30,25,27,106.965525,85.209825,105.15255,106.965525,106.965525
2020-03-07T01:20:00Z,55.7,24,33,30,25,26,106.965525,85.209825,105.15255,106.965525,106.965525
2020-03-07T01:34:00Z,55.7,25,31,29,27,26,107.32812,85.209825,105.15255,106.965525,106.240335
2020-03-08T12:47:00Z,63.0,12,12,12,11,12,101.5266,79.408305,107.32812,99.713625,99.713625
2020-03-08T12:53:01Z,62.8,12,13,13,12,12,101.5266,79.7709,107.690715,101.889195,100.438815
2020-03-08T12:55:01Z,62.8,12,14,13,12,12,101.5266,80.133495,107.690715,101.889195,100.438815
2020-03-08T15:00:01Z,64.1,12,13,13,12,12,101.5266,79.408305,107.32812,100.07622,100.07622
2020-03-08T15:01:00Z,64.1,12,13,13,12,12,101.5266,79.408305,107.32812,100.07622,100.07622
2020-03-08T15:21:00Z,63.0,13,13,12,12,12,101.5266,79.408305,107.32812,100.80141,100.07622
2020-03-08T15:22:00Z,63.0,13,14,12,12,12,101.5266,79.7709,107.32812,100.80141,100.07622
2020-03-08T15:24:00Z,63.0,13,14,14,12,12,101.5266,79.7709,107.32812,101.164005,100.07622
2020-03-09T04:24:00Z,46.2,14,14,14,14,14,102.25179,80.133495,107.690715,100.438815,100.438815
2020-03-09T11:50:00Z,69.8,10,13,11,11,10,101.164005,79.7709,106.60293,100.80141,100.07622
2020-03-09T12:20:00Z,69.6,12,13,12,12,13,104.42736,81.94647,109.141095,103.70217,103.339575
2020-03-09T12:20:01Z,69.6,12,13,12,12,13,104.42736,81.94647,109.141095,103.70217,103.339575
2020-03-09T12:39:00Z,66.1,13,15,15,12,13,105.87774,83.39685,111.67926,104.789955,104.789955
2020-03-09T13:02:01Z,68.7,14,15,13,12,12,106.240335,83.759445,112.041855,105.15255,104.789955
2020-03-09T13:36:00Z,73.3,13,14,15,12,13,105.87774,84.12204,112.041855,105.515145,104.789955
2020-03-09T13:44:00Z,73.2,14,16,16,12,15,105.87774,83.759445,112.041855,105.15255,104.789955
2020-03-09T13:44:01Z,73.2,14,16,16,13,15,105.87774,83.759445,112.041855,105.515145,104.789955
2020-03-09T13:46:01Z,73.1,14,16,16,13,15,105.87774,83.759445,112.041855,105.515145,104.789955
2020-03-09T13:49:00Z,73.1,14,16,16,13,15,105.87774,83.759445,112.041855,105.515145,104.789955
2020-03-09T14:09:00Z,73.7,15,16,15,13,15,106.240335,84.12204,112.40445,105.87774,105.15255
2020-03-09T14:15:00Z,73.6,16,19,18,15,16,106.240335,84.484635,112.041855,105.87774,104.789955
2020-03-09T14:27:00Z,73.5,17,26,23,18,16,105.515145,84.12204,112.041855,105.515145,104.42736
2020-03-09T14:41:00Z,73.6,18,28,23,19,18,104.789955,83.759445,111.316665,105.15255,103.339575
2020-03-09T15:56:00Z,73.4,22,27,20,20,20,104.42736,82.309065,109.866285,103.339575,102.97698
2020-03-09T15:58:00Z,73.4,21,25,20,19,20,104.42736,82.67166,109.866285,103.339575,103.339575
2020-03-09T17:10:01Z,70.8,23,32,32,22,26,113.492235,92.82432,123.2823,114.217425,113.492235
2020-03-09T17:16:01Z,70.1,24,31,31,22,26,114.217425,93.186915,124.00749,114.217425,113.492235
2020-03-09T17:20:00Z,68.3,25,31,29,22,26,114.58002,93.186915,123.2823,114.58002,113.85483
2020-03-09T17:22:01Z,67.5,25,30,29,22,26,114.58002,93.912105,123.2823,114.58002,113.85483
2020-03-09T17:37:00Z,65.1,25,30,29,22,27,115.30521,93.54951,123.2823,114.942615,114.217425
2020-03-09T17:40:00Z,65.1,25,30,28,22,25,115.30521,93.54951,123.2823,114.942615,114.217425
2020-03-09T17:44:01Z,65.1,29,36,28,27,25,114.942615,93.912105,122.919705,114.942615,113.85483
2020-03-09T17:50:00Z,64.8,27,30,28,25,25,115.30521,93.54951,123.2823,115.30521,113.492235
2020-03-09T17:51:00Z,64.6,27,30,28,25,25,115.30521,93.54951,123.2823,115.30521,113.492235
2020-03-09T18:04:00Z,62.0,27,29,30,24,27,116.0304,93.54951,123.644895,115.30521,114.58002
2020-03-09T18:07:00Z,61.8,27,29,29,24,27,115.667805,93.54951,123.2823,115.30521,114.58002
2020-03-09T18:16:01Z,61.2,27,29,27,24,26,116.0304,93.54951,123.2823,115.30521,114.58002
2020-03-09T18:48:01Z,59.0,31,33,31,28,29,117.118185,94.99989,125.095275,116.75559,115.667805
2020-03-09T18:54:01Z,59.1,30,40,36,27,30,117.843375,95.362485,125.45787,116.75559,116.392995
2020-03-09T18:59:00Z,59.1,33,43,39,35,33,117.118185,94.637295,125.095275,116.75559,115.30521
2020-03-09T19:08:01Z,59.0,34,42,38,38,37,116.0304,94.2747,124.00749,115.667805,114.217425
2020-03-09T19:28:01Z,59.1,36,48,40,38,34,114.942615,93.186915,122.194515,114.58002,113.12964
2020-03-09T19:48:00Z,59.4,37,65,58,42,40,115.30521,94.637295,124.73268,116.392995,113.85483
2020-03-09T19:58:01Z,59.4,37,61,55,41,43,115.30521,94.99989,125.095275,116.392995,114.217425
2020-03-09T19:59:00Z,59.4,37,55,54,41,43,115.30521,94.2747,124.370085,116.392995,114.217425
2020-03-09T20:03:00Z,59.4,39,55,54,44,43,115.667805,94.2747,124.370085,116.0304,114.217425
2020-03-09T23:46:00Z,57.1,24,23,21,23,22,105.87774,83.034255,110.95407,104.42736,104.42736
2020-03-10T01:19:00Z,57.8,22,23,19,20,20,105.515145,83.034255,110.22888,104.42736,103.70217
2020-03-10T12:24:01Z,65.9,14,15,16,14,14,102.25179,80.133495,107.32812,101.164005,100.80141
2020-03-10T12:50:00Z,65.1,18,26,22,20,20,105.515145,83.39685,110.95407,105.515145,104.789955
2020-03-10T13:16:01Z,64.9,17,21,20,18,18,106.240335,84.84723,111.67926,106.240335,105.15255
2020-03-10T13:20:01Z,65.1,18,21,20,18,18,106.240335,84.484635,111.67926,106.60293,105.15255
2020-03-10T13:40:01Z,66.8,15,17,15,15,15,105.87774,83.759445,110.591475,105.87774,105.15255
2020-03-10T13:51:00Z,66.8,16,16,16,15,17,105.87774,83.39685,110.591475,105.15255,104.789955
2020-03-10T14:09:00Z,67.5,17,20,18,17,17,105.515145,83.39685,110.591475,105.87774,105.15255
2020-03-10T14:16:00Z,67.7,17,21,18,16,17,105.15255,83.39685,110.22888,104.789955,104.064765
2020-03-10T14:32:01Z,68.0,16,22,19,17,18,104.42736,83.034255,109.50369,104.064765,103.70217
2020-03-10T14:44:00Z,65.9,16,17,16,16,15,104.789955,83.034255,109.866285,104.42736,103.70217
2020-03-10T14:50:00Z,65.2,16,18,15,15,16,105.15255,83.39685,109.866285,104.789955,104.064765
2020-03-10T14:54:01Z,64.3,16,18,16,16,16,105.15255,83.39685,110.22888,105.515145,104.064765
2020-03-10T15:26:00Z,63.4,19,35,22,24,19,104.789955,83.759445,109.50369,106.240335,103.339575
2020-03-10T17:57:00Z,66.8,25,30,27,23,25,113.85483,92.82432,121.10673,113.492235,112.767045
2020-03-10T18:04:01Z,66.6,24,29,26,20,24,114.217425,92.461725,121.10673,114.217425,113.12964
2020-03-10T18:10:00Z,66.2,20,22,21,18,21,113.492235,91.736535,120.018945,112.767045,112.041855
2020-03-10T18:22:01Z,63.8,22,25,23,20,23,113.85483,91.37394,120.018945,113.12964,112.40445
2020-03-10T18:56:01Z,62.1,20,27,22,20,22,112.40445,89.560965,117.48078,111.67926,110.591475
2020-03-10T19:08:00Z,60.9,24,29,25,23,25,113.492235,90.286155,119.65635,112.767045,112.767045
2020-03-10T19:13:00Z,62.4,26,29,27,24,25,114.217425,91.37394,120.018945,113.492235,113.12964
2020-03-10T19:14:00Z,62.3,26,29,27,25,25,114.217425,91.37394,120.018945,113.85483,113.12964
2020-03-10T19:46:01Z,62.8,22,33,24,23,23,110.95407,89.19837,117.48078,111.67926,110.95407
2020-03-10T20:20:00Z,62.6,20,21,20,19,20,109.866285,87.385395,114.58002,109.50369,108.05331
2020-03-10T20:24:01Z,61.2,20,23,19,20,20,110.22888,87.74799,114.942615,109.866285,108.05331
2020-03-10T20:32:01Z,61.1,20,21,21,19,22,111.67926,88.110585,116.392995,110.591475,109.50369
2020-03-10T20:36:00Z,61.1,20,34,21,26,22,111.67926,88.835775,116.392995,110.95407,109.50369
2020-03-10T20:50:00Z,61.1,24,33,24,30,24,109.866285,87.74799,114.58002,110.22888,108.05331
2020-03-10T21:00:01Z,61.1,22,40,24,28,22,109.50369,87.385395,114.217425,109.866285,107.690715
2020-03-10T21:13:00Z,61.2,22,39,31,33,23,108.415905,87.0228,114.217425,110.22888,106.965525
2020-03-11T00:38:00Z,57.1,22,22,21,21,22,105.15255,82.67166,109.50369,104.064765,104.064765
2020-03-11T00:53:00Z,56.9,19,20,20,18,19,104.789955,82.67166,109.50369,104.42736,103.70217
2020-03-11T01:13:00Z,57.1,17,18,17,18,19,104.42736,82.309065,108.7785,104.064765,102.97698
2020-03-11T02:26:00Z,55.2,17,17,17,17,17,103.339575,81.22128,107.690715,102.25179,101.889195
2020-03-11T02:40:01Z,55.2,17,17,16,17,16,103.339575,81.22128,107.32812,102.614385,101.889195
2020-03-11T11:14:01Z,65.9,14,13,14,13,14,101.5266,79.7709,105.87774,100.438815,100.438815
2020-03-11T12:30:01Z,69.9,13,16,14,14,13,101.5266,79.7709,105.87774,101.889195,100.438815
2020-03-11T12:40:01Z,67.6,16,18,17,17,17,104.42736,81.94647,108.05331,104.42736,103.339575
2020-03-11T12:43:00Z,67.7,18,20,19,17,19,105.515145,82.67166,109.141095,104.42736,104.064765
2020-03-11T12:45:00Z,67.7,18,20,19,19,19,105.515145,82.67166,109.141095,104.789955,104.064765
2020-03-11T13:01:00Z,67.6,19,22,23,19,21,105.87774,84.12204,111.316665,105.87774,105.15255
2020-03-11T13:04:01Z,66.7,19,22,23,19,20,106.240335,84.12204,111.316665,106.240335,105.515145
2020-03-11T13:16:01Z,62.5,19,20,20,18,20,106.965525,84.84723,111.67926,106.60293,105.87774
2020-03-11T13:26:00Z,67.4,19,20,20,18,20,106.965525,84.84723,112.041855,106.965525,106.240335
2020-03-11T13:34:01Z,70.4,19,20,20,18,20,107.32812,84.84723,112.041855,106.965525,106.240335
2020-03-11T14:04:01Z,71.0,19,20,20,18,19,107.32812,85.209825,111.67926,106.965525,106.240335
2020-03-11T14:15:00Z,70.9,19,21,21,19,20,107.32812,84.84723,112.041855,106.60293,105.87774
2020-03-11T14:17:00Z,70.9,20,21,22,19,20,107.32812,84.84723,111.67926,106.60293,105.87774
2020-03-11T14:26:01Z,71.2,19,23,24,19,21,107.32812,85.209825,112.40445,106.965525,106.240335
2020-03-11T16:33:00Z,70.3,24,33,32,23,27,113.492235,92.461725,119.293755,113.85483,111.316665
2020-03-11T16:35:00Z,70.2,24,33,32,23,28,113.492235,92.461725,119.293755,113.85483,112.767045
